id,host_id,host_since,host_location,host_response_time,host_response_rate (in%),host_acceptance_rate (in%),host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,Charge_per_extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
7680289,40335071,02-08-2015,"Kirkland, Washington, United States",within an hour,100%,100%,f,Queen Anne,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63981019,-122.3738006,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,125.00,800.00,"2,700.00",,50.00,2,25.00,2,365,2 weeks ago,t,30,60,90,353,04-01-2016,19,27-08-2015,29-11-2015,95,10,10,10,10,10,10,f,WASHINGTON,t,moderate,f,f,2,4.35
7207641,6544973,23-05-2013,"Seattle, Washington, United States",within a day,50%,N/A,f,Queen Anne,1,1,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63556952,-122.3616526,t,House,Entire home/apt,8,3,3,3,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,348.00,"2,500.00",,750.00,150.00,6,20.00,3,1125,5 months ago,t,0,0,0,153,04-01-2016,5,04-08-2015,03-09-2015,96,10,10,10,10,10,9,f,WASHINGTON,f,strict,f,f,1,0.97
5062445,21072725,08-09-2014,"Seattle, Washington, United States",a few days or more,31%,100%,f,Queen Anne,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63497873,-122.3588694,t,House,Private room,1,1,1,1,Futon,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials}",,45.00,450.00,"1,500.00",,,1,0.00,1,1125,4 days ago,t,28,58,88,363,04-01-2016,7,17-05-2015,08-12-2015,97,9,8,10,10,10,10,f,WASHINGTON,f,flexible,f,f,1,0.9
8925878,40335071,02-08-2015,"Kirkland, Washington, United States",within an hour,100%,100%,f,Queen Anne,2,2,"['email', 'phone', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.6393621,-122.3724026,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",,150.00,950.00,"2,950.00",,50.00,2,25.00,2,365,2 weeks ago,t,16,46,76,351,04-01-2016,2,25-10-2015,18-12-2015,100,10,10,10,10,10,10,f,WASHINGTON,t,moderate,f,f,2,0.83
6389657,2052160,02-04-2012,"Seattle, Washington, United States",within a few hours,100%,100%,t,Queen Anne,1,1,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98109,"Seattle, WA",47.63461628,-122.3580227,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,80.00,,,,20.00,1,0.00,3,1125,today,t,12,38,40,201,04-01-2016,11,22-07-2015,19-08-2015,98,10,10,10,10,10,10,f,WASHINGTON,f,flexible,f,f,1,1.98
4218733,21896205,28-09-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Queen Anne,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63800138,-122.3610048,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,110.00,,,100.00,40.00,2,15.00,2,1125,2 days ago,t,19,46,76,351,04-01-2016,71,09-10-2014,01-01-2016,90,10,8,10,10,10,9,f,WASHINGTON,f,moderate,f,f,1,4.7
2715623,8242272,18-08-2013,"Seattle, Washington, United States",within a few hours,100%,100%,f,Queen Anne,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63199585,-122.3716577,t,House,Entire home/apt,3,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",,148.00,,,,100.00,2,20.00,3,365,today,t,0,13,43,310,04-01-2016,9,02-06-2014,29-10-2015,91,9,10,9,9,10,10,f,WASHINGTON,f,strict,t,t,1,0.46
1392332,2315558,07-05-2012,"Seattle, Washington, United States",N/A,N/A,N/A,f,Queen Anne,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63868624,-122.3707999,t,House,Entire home/apt,4,1.5,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Hot Tub"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,350.00,"2,100.00",,500.00,100.00,4,0.00,2,30,5 months ago,t,0,3,33,308,04-01-2016,41,29-07-2013,31-07-2015,98,10,10,10,10,10,9,f,WASHINGTON,f,moderate,f,f,1,1.38
7308567,17597607,03-07-2014,"Seattle, Washington, United States",within an hour,100%,100%,t,Queen Anne,1,1,"['email', 'phone', 'reviews', 'jumio']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63365004,-122.3604497,t,Apartment,Entire home/apt,3,1.5,1,2,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,150.00,,,,50.00,1,0.00,2,1125,today,t,8,34,64,339,04-01-2016,18,28-07-2015,31-12-2015,98,10,10,10,10,10,10,f,WASHINGTON,f,moderate,f,f,1,3.35
6575380,34392395,27-05-2015,"Seattle, Washington, United States",within a day,50%,100%,f,Queen Anne,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98109,"Seattle, WA",47.63430018,-122.3570598,t,House,Private room,5,1,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",,150.00,540.00,"1,911.00",,,1,0.00,1,1125,3 weeks ago,t,0,0,11,285,04-01-2016,9,22-08-2015,20-09-2015,100,10,10,9,9,10,10,f,WASHINGTON,f,flexible,f,f,1,1.99
6004058,9031463,24-09-2013,"Seattle, Washington, United States",within a day,50%,100%,f,Queen Anne,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.62834387,-122.3664054,t,Apartment,Entire home/apt,2,1,0,1,Futon,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,100.00,,,,,1,0.00,1,1125,4 weeks ago,t,28,58,87,87,04-01-2016,20,18-04-2015,02-01-2016,92,9,9,9,9,9,9,f,WASHINGTON,f,flexible,f,f,1,2.29
9550869,12867960,06-03-2014,"Seattle, Washington, United States",within a day,90%,100%,f,Queen Anne,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63539394,-122.3689911,t,Bungalow,Entire home/apt,10,3,4,4,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Hangers}",,349.00,,,,200.00,1,0.00,1,1125,3 days ago,t,30,60,90,354,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,strict,f,f,1,
8515408,3502513,07-09-2012,US,within an hour,100%,100%,f,Queen Anne,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63803516,-122.3609101,t,Bungalow,Entire home/apt,2,1,0,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",,110.00,700.00,,,50.00,1,0.00,2,1125,a week ago,t,30,60,89,89,04-01-2016,3,12-10-2015,31-12-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,moderate,f,f,1,1.06
5383192,27606550,11-02-2015,"Seattle, Washington, United States",N/A,N/A,N/A,f,Queen Anne,1,1,"['email', 'phone', 'google', 'linkedin', 'reviews', 'manual_offline', 'jumio']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63933159,-122.3615994,t,House,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",,160.00,"1,140.00",,100.00,55.00,2,25.00,2,1125,4 weeks ago,t,0,0,20,295,04-01-2016,1,29-06-2015,29-06-2015,100,8,10,10,10,10,10,f,WASHINGTON,f,moderate,f,f,1,0.16
1112092,5856339,10-04-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,Queen Anne,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63530805,-122.3665317,t,House,Entire home/apt,4,1,1,3,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating}",,130.00,"1,000.00","2,700.00",140.00,75.00,2,25.00,3,1125,2 weeks ago,t,30,60,89,89,04-01-2016,26,05-05-2013,29-12-2015,95,10,10,9,10,10,9,f,WASHINGTON,t,moderate,f,f,1,0.8
7772661,40885963,08-08-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,Queen Anne,1,1,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63737488,-122.3694109,t,House,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,99.00,,,,50.00,2,50.00,1,1125,1 week ago,t,25,51,81,142,04-01-2016,2,20-12-2015,21-12-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,moderate,f,f,1,2
9254900,27128936,02-02-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,,1,1,"['email', 'phone', 'google', 'kba']",t,t,,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63829757,-122.3737787,f,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{""Wireless Internet"",Kitchen,Washer,Dryer,Essentials}",,100.00,,"2,000.00",,40.00,1,0.00,1,1125,4 days ago,t,0,15,29,29,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,1,
7714294,3521823,10-09-2012,"Seattle, Washington, United States",N/A,N/A,N/A,f,Queen Anne,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63175344,-122.3712717,t,Apartment,Entire home/apt,3,1,1,1,Futon,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,Shampoo}",,137.00,815.00,,,20.00,2,20.00,2,1125,4 days ago,t,0,0,28,303,04-01-2016,3,18-08-2015,03-09-2015,100,10,10,10,10,10,10,f,WASHINGTON,t,moderate,f,f,2,0.64
10310373,53050379,02-01-2016,"Seattle, Washington, United States",N/A,N/A,N/A,f,Queen Anne,1,1,"['email', 'phone', 'facebook']",t,f,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63858056,-122.3753257,t,Apartment,Private room,3,1,1,1,Real Bed,"{""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers}",,20.00,,,,,1,0.00,1,1125,yesterday,t,18,46,76,351,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,flexible,f,f,1,
9368342,1039322,30-08-2011,"Seattle, Washington, United States",within a few hours,100%,100%,f,Queen Anne,1,1,"['email', 'phone', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63788372,-122.3673711,t,Townhouse,Entire home/apt,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",,150.00,,,500.00,50.00,2,30.00,4,1125,a week ago,t,0,0,0,212,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,strict,f,f,1,
6361863,25150356,24-12-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Queen Anne,1,1,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63751735,-122.3608117,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,145.00,,,100.00,30.00,2,10.00,2,1125,today,t,15,39,69,331,04-01-2016,44,16-05-2015,01-01-2016,94,10,10,10,10,10,9,f,WASHINGTON,f,moderate,f,f,1,5.64
8105221,15155647,06-05-2014,"Seattle, Washington, United States",within a day,70%,100%,f,Queen Anne,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63687418,-122.3722717,t,Townhouse,Private room,2,1,1,1,Futon,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",,80.00,,,,,1,0.00,1,1125,2 weeks ago,t,30,60,90,364,04-01-2016,10,07-09-2015,29-11-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,flexible,f,f,1,2.5
3269390,12171359,12-02-2014,"Seattle, Washington, United States",within an hour,100%,100%,t,Queen Anne,3,3,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63256274,-122.3672228,t,House,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,95.00,,,200.00,60.00,1,0.00,3,1125,1 week ago,t,18,32,50,321,04-01-2016,77,23-06-2014,28-12-2015,98,10,10,10,10,10,10,f,WASHINGTON,t,moderate,f,f,1,4.12
4566393,23669617,12-11-2014,"Seattle, Washington, United States",N/A,N/A,N/A,f,Queen Anne,1,1,"['email', 'phone']",t,f,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63532192,-122.3661211,t,House,Entire home/apt,4,2.5,3,3,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",,400.00,"2,100.00","7,500.00",750.00,120.00,4,20.00,2,1125,13 months ago,t,30,60,90,365,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,moderate,f,f,1,
9282409,560743,05-05-2011,"Seattle, Washington, United States",within a day,100%,100%,f,Queen Anne,1,1,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63263391,-122.3693184,t,House,Private room,2,2,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",,85.00,450.00,,,,1,0.00,2,1125,7 weeks ago,t,0,0,0,247,04-01-2016,2,20-11-2015,12-12-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,moderate,f,f,1,1.3
8095168,3521823,10-09-2012,"Seattle, Washington, United States",N/A,N/A,N/A,f,Queen Anne,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63260004,-122.3699524,t,Apartment,Private room,2,1,1,1,Futon,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,70.00,,,,20.00,1,0.00,1,1125,2 months ago,t,0,0,0,103,04-01-2016,1,08-09-2015,08-09-2015,100,10,10,10,10,10,10,f,WASHINGTON,f,flexible,f,f,2,0.25
2746782,4016632,30-10-2012,"Seattle, Washington, United States",within an hour,100%,100%,t,Queen Anne,5,5,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.64105215,-122.3750817,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials}",,90.00,540.00,,150.00,25.00,1,0.00,2,14,yesterday,t,18,45,45,103,04-01-2016,109,21-04-2014,29-12-2015,97,10,10,10,10,9,10,f,WASHINGTON,f,strict,t,t,5,5.24
6424982,33524725,16-05-2015,"Seattle, Washington, United States",within a few hours,100%,100%,f,Queen Anne,1,1,"['email', 'phone', 'facebook', 'reviews']",t,f,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.63140095,-122.3676901,t,House,Private room,2,1,1,1,Real Bed,"{""Cable TV"",""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",,80.00,,,,,2,15.00,1,6,2 days ago,t,29,59,89,345,04-01-2016,52,29-05-2015,02-01-2016,92,9,9,10,10,10,9,f,WASHINGTON,f,flexible,f,f,1,7.06
762029,4016632,30-10-2012,"Seattle, Washington, United States",within an hour,100%,100%,t,Queen Anne,5,5,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.64152493,-122.3761504,t,Camper/RV,Private room,2,1,1,2,Real Bed,"{""Wireless Internet"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Essentials,Shampoo}",,60.00,360.00,,150.00,25.00,2,0.00,2,7,yesterday,t,19,44,44,102,04-01-2016,191,05-11-2012,01-01-2016,97,10,10,10,10,9,10,f,WASHINGTON,f,strict,t,t,5,4.96
8988281,46954097,19-10-2015,"Seattle, Washington, United States",within an hour,67%,100%,f,Queen Anne,1,1,"['email', 'phone']",t,f,Queen Anne,West Queen Anne,Queen Anne,98119,"Seattle, WA",47.6353107,-122.3635056,t,House,Entire home/apt,4,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",,175.00,,,250.00,78.00,4,50.00,1,15,today,t,30,48,48,48,04-01-2016,0,,,,,,,,,,f,WASHINGTON,f,moderate,f,f,1,
7077910,2843411,05-07-2012,"Seattle, Washington, United States",within an hour,100%,100%,f,,1,1,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio', 'kba']",t,t,,Adams,Ballard,98107,"Seattle, WA",47.66932717,-122.3925936,f,House,Entire home/apt,6,2.5,3,4,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",,170.00,"1,195.00","3,195.00",250.00,100.00,6,100.00,4,1125,4 days ago,t,23,25,25,27,04-01-2016,9,10-08-2015,29-11-2015,91,9,9,10,10,10,9,f,WASHINGTON,f,strict,f,f,1,1.82
3772674,18232665,17-07-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Ballard,1,1,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,Ballard,Adams,Ballard,98107,"Seattle, WA",47.67407416,-122.3938641,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,85.00,650.00,,,50.00,2,20.00,3,1125,today,t,20,45,75,347,04-01-2016,65,28-08-2014,14-12-2015,98,10,10,10,10,10,10,f,WASHINGTON,t,moderate,f,f,1,3.94
7021906,28770702,04-03-2015,"Seattle, Washington, United States",within a few hours,100%,100%,t,Ballard,4,4,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Ballard,Adams,Ballard,98107,"Seattle, WA",47.67362807,-122.389302,t,House,Entire home/apt,12,3.5,5,7,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",,465.00,"3,035.00","12,140.00","1,000.00",250.00,1,0.00,3,1125,today,t,3,26,46,175,04-01-2016,5,18-09-2015,16-12-2015,96,10,10,10,10,10,9,f,WASHINGTON,f,strict,f,f,1,1.38
7618605,5326074,04-03-2013,"Seattle, Washington, United States",within a few hours,100%,100%,f,Ballard,1,1,"['email', 'phone', 'linkedin', 'reviews', 'jumio', 'kba']",t,t,Ballard,Adams,Ballard,98107,"Seattle, WA",47.66845996,-122.379516,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",,175.00,,,250.00,50.00,1,0.00,1,1125,3 weeks ago,t,0,0,0,94,04-01-2016,5,10-08-2015,01-12-2015,96,10,10,10,10,10,9,f,WASHINGTON,f,flexible,f,f,1,1.01
